ID,LKS92-E,LKS92-N
5113,663534.1061000023,174865.28009999916
5114,662534.1061000023,382865.2800999992
5115,662534.1061000023,380865.2800999992
5116,662534.1061000023,379865.2800999992
5117,662534.1061000023,377865.2800999992
5118,662534.1061000023,375865.2800999992
5119,662534.1061000023,372865.2800999992
5120,662534.1061000023,370865.2800999992
5121,662534.1061000023,367865.2800999992
5122,662534.1061000023,364865.2800999992
5123,662534.1061000023,360865.2800999992
5124,662534.1061000023,357865.2800999992
5125,662534.1061000023,356865.2800999992
5126,662534.1061000023,353865.2800999992
5127,662534.1061000023,352865.2800999992
5128,662534.1061000023,348865.2800999992
5129,662534.1061000023,347865.2800999992
5130,662534.1061000023,345865.2800999992
5131,662534.1061000023,344865.2800999992
5132,662534.1061000023,340865.2800999992
5133,662534.1061000023,339865.2800999992
5134,662534.1061000023,337865.2800999992
5135,662534.1061000023,332865.2800999992
5136,662534.1061000023,330865.2800999992
5137,662534.1061000023,326865.2800999992
5138,662534.1061000023,325865.2800999992
5139,662534.1061000023,321865.2800999992
5140,662534.1061000023,319865.2800999992
5141,662534.1061000023,318865.2800999992
5142,662534.1061000023,317865.2800999992
5143,662534.1061000023,314865.2800999992
5144,662534.1061000023,310865.2800999992
5145,662534.1061000023,309865.2800999992
5146,662534.1061000023,308865.2800999992
5147,662534.1061000023,305865.2800999992
5148,662534.1061000023,303865.2800999992
5149,662534.1061000023,301865.2800999992
5150,662534.1061000023,300865.2800999992
5151,662534.1061000023,299865.2800999992
5152,662534.1061000023,294865.2800999992
5153,662534.1061000023,288865.2800999992
5154,662534.1061000023,287865.2800999992
5155,662534.1061000023,286865.2800999992
5156,662534.1061000023,283865.2800999992
5157,662534.1061000023,272865.2800999992
5158,662534.1061000023,263865.2800999992
5159,662534.1061000023,262865.2800999992
5160,662534.1061000023,260865.2800999992
5161,662534.1061000023,258865.2800999992
5162,662534.1061000023,257865.2800999992
5163,662534.1061000023,256865.2800999992
5164,662534.1061000023,238865.2800999992
5165,662534.1061000023,235865.2800999992
5166,662534.1061000023,234865.2800999992
5167,662534.1061000023,233865.2800999992
5168,662534.1061000023,231865.2800999992
5169,662534.1061000023,229865.2800999992
5170,662534.1061000023,220865.2800999992
5171,662534.1061000023,219865.2800999992
5172,662534.1061000023,216865.2800999992
5173,662534.1061000023,212865.2800999992
5174,662534.1061000023,211865.2800999992
5175,662534.1061000023,208865.2800999992
5176,662534.1061000023,205865.2800999992
5177,662534.1061000023,203865.2800999992
5178,662534.1061000023,202865.2800999992
5179,662534.1061000023,200865.2800999992
5180,662534.1061000023,195865.2800999992
5181,662534.1061000023,194865.2800999992
5182,662534.1061000023,183865.2800999992
5183,662534.1061000023,179865.28009999916
5184,662534.1061000023,178865.28009999916
5185,662534.1061000023,174865.28009999916
5186,661534.1061000023,382865.2800999992
5187,661534.1061000023,381865.2800999992
5188,661534.1061000023,377865.2800999992
5189,661534.1061000023,376865.2800999992
5190,661534.1061000023,375865.2800999992
5191,661534.1061000023,374865.2800999992
5192,661534.1061000023,373865.2800999992
5193,661534.1061000023,371865.2800999992
5194,661534.1061000023,369865.2800999992
5195,661534.1061000023,368865.2800999992
5196,661534.1061000023,366865.2800999992
5197,661534.1061000023,365865.2800999992
5198,661534.1061000023,363865.2800999992
5199,661534.1061000023,360865.2800999992
5200,661534.1061000023,357865.2800999992
5201,661534.1061000023,356865.2800999992
5202,661534.1061000023,352865.2800999992
5203,661534.1061000023,349865.2800999992
5204,661534.1061000023,348865.2800999992
5205,661534.1061000023,347865.2800999992
5206,661534.1061000023,346865.2800999992
5207,661534.1061000023,345865.2800999992
5208,661534.1061000023,344865.2800999992
5209,661534.1061000023,343865.2800999992
5210,661534.1061000023,333865.2800999992
5211,661534.1061000023,326865.2800999992
5212,661534.1061000023,324865.2800999992
5213,661534.1061000023,321865.2800999992
5214,661534.1061000023,318865.2800999992
5215,661534.1061000023,317865.2800999992
5216,661534.1061000023,316865.2800999992
5217,661534.1061000023,314865.2800999992
5218,661534.1061000023,313865.2800999992
5219,661534.1061000023,312865.2800999992
5220,661534.1061000023,311865.2800999992
5221,661534.1061000023,310865.2800999992
5222,661534.1061000023,309865.2800999992
5223,661534.1061000023,305865.2800999992
5224,661534.1061000023,303865.2800999992
5225,661534.1061000023,300865.2800999992
5226,661534.1061000023,295865.2800999992
5227,661534.1061000023,287865.2800999992
5228,661534.1061000023,286865.2800999992
5229,661534.1061000023,285865.2800999992
5230,661534.1061000023,283865.2800999992
5231,661534.1061000023,281865.2800999992
5232,661534.1061000023,280865.2800999992
5233,661534.1061000023,276865.2800999992
5234,661534.1061000023,270865.2800999992
5235,661534.1061000023,269865.2800999992
5236,661534.1061000023,268865.2800999992
5237,661534.1061000023,267865.2800999992
5238,661534.1061000023,265865.2800999992
5239,661534.1061000023,264865.2800999992
5240,661534.1061000023,263865.2800999992
5241,661534.1061000023,261865.2800999992
5242,661534.1061000023,260865.2800999992
5243,661534.1061000023,259865.2800999992
5244,661534.1061000023,252865.2800999992
5245,661534.1061000023,241865.2800999992
5246,661534.1061000023,239865.2800999992
5247,661534.1061000023,238865.2800999992
5248,661534.1061000023,236865.2800999992
5249,661534.1061000023,235865.2800999992
5250,661534.1061000023,234865.2800999992
5251,661534.1061000023,233865.2800999992
5252,661534.1061000023,232865.2800999992
5253,661534.1061000023,231865.2800999992
5254,661534.1061000023,223865.2800999992
5255,661534.1061000023,222865.2800999992
5256,661534.1061000023,221865.2800999992
5257,661534.1061000023,220865.2800999992
5258,661534.1061000023,215865.2800999992
5259,661534.1061000023,214865.2800999992
5260,661534.1061000023,213865.2800999992
5261,661534.1061000023,212865.2800999992
5262,661534.1061000023,209865.2800999992
5263,661534.1061000023,208865.2800999992
5264,661534.1061000023,206865.2800999992
5265,661534.1061000023,205865.2800999992
5266,661534.1061000023,204865.2800999992
5267,661534.1061000023,203865.2800999992
5268,661534.1061000023,202865.2800999992
5269,661534.1061000023,201865.2800999992
5270,661534.1061000023,197865.2800999992
5271,661534.1061000023,196865.2800999992
5272,661534.1061000023,195865.2800999992
5273,661534.1061000023,187865.2800999992
5274,661534.1061000023,181865.2800999992
5275,661534.1061000023,177865.28009999916
5276,661534.1061000023,176865.28009999916
5277,660534.1061000023,381865.2800999992
5278,660534.1061000023,376865.2800999992
5279,660534.1061000023,375865.2800999992
5280,660534.1061000023,374865.2800999992
5281,660534.1061000023,372865.2800999992
5282,660534.1061000023,369865.2800999992
5283,660534.1061000023,357865.2800999992
5284,660534.1061000023,356865.2800999992
5285,660534.1061000023,355865.2800999992
5286,660534.1061000023,351865.2800999992
5287,660534.1061000023,349865.2800999992
5288,660534.1061000023,347865.2800999992
5289,660534.1061000023,346865.2800999992
5290,660534.1061000023,345865.2800999992
5291,660534.1061000023,344865.2800999992
5292,660534.1061000023,343865.2800999992
5293,660534.1061000023,342865.2800999992
5294,660534.1061000023,341865.2800999992
5295,660534.1061000023,339865.2800999992
5296,660534.1061000023,323865.2800999992
5297,660534.1061000023,322865.2800999992
5298,660534.1061000023,320865.2800999992
5299,660534.1061000023,319865.2800999992
5300,660534.1061000023,318865.2800999992
5301,660534.1061000023,317865.2800999992
5302,660534.1061000023,316865.2800999992
5303,660534.1061000023,315865.2800999992
5304,660534.1061000023,314865.2800999992
5305,660534.1061000023,311865.2800999992
5306,660534.1061000023,310865.2800999992
5307,660534.1061000023,309865.2800999992
5308,660534.1061000023,308865.2800999992
5309,660534.1061000023,305865.2800999992
5310,660534.1061000023,304865.2800999992
5311,660534.1061000023,299865.2800999992
5312,660534.1061000023,298865.2800999992
5313,660534.1061000023,297865.2800999992
5314,660534.1061000023,293865.2800999992
5315,660534.1061000023,292865.2800999992
5316,660534.1061000023,287865.2800999992
5317,660534.1061000023,286865.2800999992
5318,660534.1061000023,280865.2800999992
5319,660534.1061000023,279865.2800999992
5320,660534.1061000023,278865.2800999992
5321,660534.1061000023,277865.2800999992
5322,660534.1061000023,275865.2800999992
5323,660534.1061000023,271865.2800999992
5324,660534.1061000023,264865.2800999992
5325,660534.1061000023,262865.2800999992
5326,660534.1061000023,261865.2800999992
5327,660534.1061000023,260865.2800999992
5328,660534.1061000023,259865.2800999992
5329,660534.1061000023,258865.2800999992
5330,660534.1061000023,254865.2800999992
5331,660534.1061000023,252865.2800999992
5332,660534.1061000023,251865.2800999992
5333,660534.1061000023,241865.2800999992
5334,660534.1061000023,237865.2800999992
5335,660534.1061000023,236865.2800999992
5336,660534.1061000023,234865.2800999992
5337,660534.1061000023,233865.2800999992
5338,660534.1061000023,223865.2800999992
5339,660534.1061000023,222865.2800999992
5340,660534.1061000023,216865.2800999992
5341,660534.1061000023,215865.2800999992
5342,660534.1061000023,214865.2800999992
5343,660534.1061000023,213865.2800999992
5344,660534.1061000023,212865.2800999992
5345,660534.1061000023,211865.2800999992
5346,660534.1061000023,206865.2800999992
5347,660534.1061000023,205865.2800999992
5348,660534.1061000023,204865.2800999992
5349,660534.1061000023,203865.2800999992
5350,660534.1061000023,202865.2800999992
5351,660534.1061000023,201865.2800999992
5352,660534.1061000023,200865.2800999992
5353,660534.1061000023,199865.2800999992
5354,660534.1061000023,198865.2800999992
5355,660534.1061000023,197865.2800999992
5356,660534.1061000023,188865.2800999992
5357,660534.1061000023,181865.2800999992
5358,660534.1061000023,178865.28009999916
5359,660534.1061000023,174865.28009999916
5360,659534.1061000023,374865.2800999992
5361,659534.1061000023,373865.2800999992
5362,659534.1061000023,372865.2800999992
5363,659534.1061000023,368865.2800999992
5364,659534.1061000023,366865.2800999992
5365,659534.1061000023,364865.2800999992
5366,659534.1061000023,359865.2800999992
5367,659534.1061000023,358865.2800999992
5368,659534.1061000023,357865.2800999992
5369,659534.1061000023,356865.2800999992
5370,659534.1061000023,355865.2800999992
5371,659534.1061000023,354865.2800999992
5372,659534.1061000023,350865.2800999992
5373,659534.1061000023,348865.2800999992
5374,659534.1061000023,345865.2800999992
5375,659534.1061000023,344865.2800999992
5376,659534.1061000023,343865.2800999992
5377,659534.1061000023,342865.2800999992
5378,659534.1061000023,341865.2800999992
5379,659534.1061000023,338865.2800999992
5380,659534.1061000023,330865.2800999992
5381,659534.1061000023,322865.2800999992
5382,659534.1061000023,321865.2800999992
5383,659534.1061000023,320865.2800999992
5384,659534.1061000023,319865.2800999992
5385,659534.1061000023,315865.2800999992
5386,659534.1061000023,314865.2800999992
5387,659534.1061000023,311865.2800999992
5388,659534.1061000023,310865.2800999992
5389,659534.1061000023,307865.2800999992
5390,659534.1061000023,306865.2800999992
5391,659534.1061000023,304865.2800999992
5392,659534.1061000023,298865.2800999992
5393,659534.1061000023,296865.2800999992
5394,659534.1061000023,293865.2800999992
5395,659534.1061000023,285865.2800999992
5396,659534.1061000023,281865.2800999992
5397,659534.1061000023,275865.2800999992
5398,659534.1061000023,270865.2800999992
5399,659534.1061000023,264865.2800999992
5400,659534.1061000023,258865.2800999992
5401,659534.1061000023,257865.2800999992
5402,659534.1061000023,256865.2800999992
5403,659534.1061000023,255865.2800999992
5404,659534.1061000023,254865.2800999992
5405,659534.1061000023,247865.2800999992
5406,659534.1061000023,241865.2800999992
5407,659534.1061000023,239865.2800999992
5408,659534.1061000023,237865.2800999992
5409,659534.1061000023,234865.2800999992
5410,659534.1061000023,232865.2800999992
5411,659534.1061000023,225865.2800999992
5412,659534.1061000023,224865.2800999992
5413,659534.1061000023,217865.2800999992
5414,659534.1061000023,213865.2800999992
5415,659534.1061000023,212865.2800999992
5416,659534.1061000023,211865.2800999992
5417,659534.1061000023,210865.2800999992
5418,659534.1061000023,209865.2800999992
5419,659534.1061000023,208865.2800999992
5420,659534.1061000023,206865.2800999992
5421,659534.1061000023,205865.2800999992
5422,659534.1061000023,204865.2800999992
5423,659534.1061000023,203865.2800999992
5424,659534.1061000023,202865.2800999992
5425,659534.1061000023,201865.2800999992
5426,659534.1061000023,198865.2800999992
5427,659534.1061000023,187865.2800999992
5428,659534.1061000023,176865.28009999916
5429,659534.1061000023,174865.28009999916
5430,659534.1061000023,173865.28009999916
5431,658534.1061000023,381865.2800999992
5432,658534.1061000023,378865.2800999992
5433,658534.1061000023,374865.2800999992
5434,658534.1061000023,371865.2800999992
5435,658534.1061000023,368865.2800999992
5436,658534.1061000023,367865.2800999992
5437,658534.1061000023,366865.2800999992
5438,658534.1061000023,364865.2800999992
5439,658534.1061000023,363865.2800999992
5440,658534.1061000023,359865.2800999992
5441,658534.1061000023,357865.2800999992
5442,658534.1061000023,355865.2800999992
5443,658534.1061000023,353865.2800999992
5444,658534.1061000023,350865.2800999992
5445,658534.1061000023,345865.2800999992
5446,658534.1061000023,339865.2800999992
5447,658534.1061000023,338865.2800999992
5448,658534.1061000023,334865.2800999992
5449,658534.1061000023,333865.2800999992
5450,658534.1061000023,330865.2800999992
5451,658534.1061000023,327865.2800999992
5452,658534.1061000023,324865.2800999992
5453,658534.1061000023,321865.2800999992
5454,658534.1061000023,319865.2800999992
5455,658534.1061000023,317865.2800999992
5456,658534.1061000023,315865.2800999992
5457,658534.1061000023,314865.2800999992
5458,658534.1061000023,312865.2800999992
5459,658534.1061000023,310865.2800999992
5460,658534.1061000023,308865.2800999992
5461,658534.1061000023,306865.2800999992
5462,658534.1061000023,303865.2800999992
5463,658534.1061000023,297865.2800999992
5464,658534.1061000023,296865.2800999992
5465,658534.1061000023,295865.2800999992
5466,658534.1061000023,294865.2800999992
5467,658534.1061000023,288865.2800999992
5468,658534.1061000023,280865.2800999992
5469,658534.1061000023,278865.2800999992
5470,658534.1061000023,271865.2800999992
5471,658534.1061000023,270865.2800999992
5472,658534.1061000023,269865.2800999992
5473,658534.1061000023,268865.2800999992
5474,658534.1061000023,262865.2800999992
